timestamp,event_type,state,relay,current,temperature,description
2026-04-24T23:34:52.273530,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.30,36.68,I=16.30A (>15A) or T=36.68°C (>75°C)

2026-04-24T23:35:13.820367,LOCKOUT_ACTIVE,CRITICAL,OFF,15.96,35.91,Lockout active; manual reset required

2026-04-24T23:35:13.821357,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.96,35.91,I=15.96A (>15A) or T=35.91°C (>75°C)

2026-04-24T23:35:14.055610,LOCKOUT_ACTIVE,CRITICAL,OFF,16.19,36.42,Lockout active; manual reset required

2026-04-24T23:35:14.055958,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.19,36.42,I=16.19A (>15A) or T=36.42°C (>75°C)

2026-04-24T23:35:18.486182,LOCKOUT_ACTIVE,CRITICAL,OFF,15.74,35.42,Lockout active; manual reset required

2026-04-24T23:35:18.487172,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.74,35.42,I=15.74A (>15A) or T=35.42°C (>75°C)

2026-04-24T23:35:18.647078,LOCKOUT_ACTIVE,CRITICAL,OFF,16.13,36.30,Lockout active; manual reset required

2026-04-24T23:35:18.647515,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.13,36.30,I=16.13A (>15A) or T=36.30°C (>75°C)

2026-04-24T23:35:24.548479,LOCKOUT_ACTIVE,CRITICAL,OFF,16.14,36.31,Lockout active; manual reset required

2026-04-24T23:35:24.549170,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.14,36.31,I=16.14A (>15A) or T=36.31°C (>75°C)

2026-04-24T23:35:24.714594,LOCKOUT_ACTIVE,CRITICAL,OFF,15.93,35.83,Lockout active; manual reset required

2026-04-24T23:35:24.715042,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.93,35.83,I=15.93A (>15A) or T=35.83°C (>75°C)

2026-04-24T23:38:25.344360,LOCKOUT_ACTIVE,CRITICAL,OFF,16.12,36.26,Lockout active; manual reset required

2026-04-24T23:38:25.344795,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.12,36.26,I=16.12A (>15A) or T=36.26°C (>75°C)

2026-04-24T23:38:25.345645,SMS_SENT,CRITICAL,OFF,16.12,36.26,SMS alert triggered

2026-04-24T23:38:25.531553,LOCKOUT_ACTIVE,CRITICAL,OFF,16.03,36.08,Lockout active; manual reset required

2026-04-24T23:38:25.531976,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.03,36.08,I=16.03A (>15A) or T=36.08°C (>75°C)

2026-04-24T23:38:32.542289,LOCKOUT_ACTIVE,CRITICAL,OFF,16.10,36.23,Lockout active; manual reset required

2026-04-24T23:38:32.542811,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.10,36.23,I=16.10A (>15A) or T=36.23°C (>75°C)

2026-04-24T23:38:32.737780,LOCKOUT_ACTIVE,CRITICAL,OFF,16.07,36.17,Lockout active; manual reset required

2026-04-24T23:38:32.738077,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.07,36.17,I=16.07A (>15A) or T=36.17°C (>75°C)

2026-04-24T23:40:43.213248,ANOMALY_DETECTED,CRITICAL,?,16.19,36.42,Rate-of-change spike detected

2026-04-24T23:40:43.213706,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.19,36.42,I=16.19A (>15A) or T=36.42°C (>75°C)

2026-04-24T23:40:43.214093,STATE_CHANGE,CRITICAL,OFF,16.19,36.42,State transition: SAFE to CRITICAL

2026-04-24T23:40:43.216374,SMS_SENT,CRITICAL,OFF,16.19,36.42,SMS alert triggered

2026-04-24T23:40:43.390777,LOCKOUT_ACTIVE,CRITICAL,OFF,16.04,36.10,Lockout active; manual reset required

2026-04-24T23:40:43.391228,ANOMALY_DETECTED,CRITICAL,?,16.04,36.10,Rate-of-change spike detected

2026-04-24T23:40:43.391629,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.04,36.10,I=16.04A (>15A) or T=36.10°C (>75°C)

2026-04-24T23:40:44.684147,LOCKOUT_ACTIVE,CRITICAL,OFF,16.00,36.01,Lockout active; manual reset required

2026-04-24T23:40:44.684864,ANOMALY_DETECTED,CRITICAL,?,16.00,36.01,Rate-of-change spike detected

2026-04-24T23:40:44.685339,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.00,36.01,I=16.00A (>15A) or T=36.01°C (>75°C)

2026-04-24T23:42:48.874696,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.24,36.53,I=16.24A (>15A) or T=36.53°C (>75°C)

2026-04-24T23:42:48.874913,STATE_CHANGE,CRITICAL,OFF,16.24,36.53,State transition: SAFE to CRITICAL

2026-04-24T23:42:48.876245,SMS_SENT,CRITICAL,OFF,16.24,36.53,SMS alert triggered

2026-04-24T23:42:49.126681,LOCKOUT_ACTIVE,CRITICAL,OFF,15.93,35.84,Lockout active; manual reset required

2026-04-24T23:42:49.127114,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.93,35.84,I=15.93A (>15A) or T=35.84°C (>75°C)

2026-04-24T23:42:52.606014,LOCKOUT_ACTIVE,CRITICAL,OFF,15.80,35.54,Lockout active; manual reset required

2026-04-24T23:42:52.606492,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.80,35.54,I=15.80A (>15A) or T=35.54°C (>75°C)

2026-04-24T23:42:52.831908,LOCKOUT_ACTIVE,CRITICAL,OFF,15.96,35.92,Lockout active; manual reset required

2026-04-24T23:42:52.832425,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.96,35.92,I=15.96A (>15A) or T=35.92°C (>75°C)

2026-04-24T23:43:09.561627,LOCKOUT_ACTIVE,CRITICAL,OFF,16.15,36.34,Lockout active; manual reset required

2026-04-24T23:43:09.563104,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.15,36.34,I=16.15A (>15A) or T=36.34°C (>75°C)

2026-04-24T23:43:09.741505,LOCKOUT_ACTIVE,CRITICAL,OFF,15.99,35.98,Lockout active; manual reset required

2026-04-24T23:43:09.741965,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.99,35.98,I=15.99A (>15A) or T=35.98°C (>75°C)

2026-04-24T23:43:15.306642,LOCKOUT_ACTIVE,CRITICAL,OFF,15.80,35.55,Lockout active; manual reset required

2026-04-24T23:43:15.307836,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.80,35.55,I=15.80A (>15A) or T=35.55°C (>75°C)

2026-04-24T23:47:16.177275,LOCKOUT_ACTIVE,CRITICAL,OFF,16.24,36.53,Lockout active; manual reset required

2026-04-24T23:47:16.178473,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.24,36.53,I=16.24A (>15A) or T=36.53°C (>75°C)

2026-04-24T23:47:16.180587,SMS_SENT,CRITICAL,OFF,16.24,36.53,SMS alert triggered

2026-04-24T23:47:17.183583,LOCKOUT_ACTIVE,CRITICAL,OFF,16.29,36.66,Lockout active; manual reset required

2026-04-24T23:47:17.184090,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.29,36.66,I=16.29A (>15A) or T=36.66°C (>75°C)

